"","snippet.title","stock_name","statistics.viewCount","statistics.likeCount","statistics.dislikeCount","statistics.favoriteCount","statistics.commentCount","snippet.publishedAt","snippet.channelTitle"
"794","THIS STOCK HAS HUGE UPSIDE🚀 BUY THE DIP🔥🔥🔥","XPEV","13963","707","9","0","265","2020-12-25T01:47:56Z","Paul NGumah"
"795","THIS STOCK HAS HUGE UPSIDE🚀 BUY THE DIP🔥🔥🔥","QS","13963","707","9","0","265","2020-12-25T01:47:56Z","Paul NGumah"
"796","TOP 2 STOCKS TO BUY NOW🚀","WHKS","17732","632","17","0","215","2020-12-23T14:15:00Z","Paul NGumah"
"797","TOP 2 STOCKS TO BUY NOW🚀","FCEL","17732","632","17","0","215","2020-12-23T14:15:00Z","Paul NGumah"
"798","TOP 2 STOCKS TO BUY NOW🚀","RIDE","17732","632","17","0","215","2020-12-23T14:15:00Z","Paul NGumah"
"799","TOP 2 STOCKS TO BUY NOW🚀","TSLA","17732","632","17","0","215","2020-12-23T14:15:00Z","Paul NGumah"
"800","TOP 2 STOCKS TO BUY NOW🚀","FB","17732","632","17","0","215","2020-12-23T14:15:00Z","Paul NGumah"
"801","TOP 2 STOCKS TO BUY NOW🚀","BABA","17732","632","17","0","215","2020-12-23T14:15:00Z","Paul NGumah"
"802","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","BBY","13864","694","8","0","208","2020-12-22T02:00:05Z","Paul NGumah"
"803","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","NIO","13864","694","8","0","208","2020-12-22T02:00:05Z","Paul NGumah"
"804","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","SNAP","13864","694","8","0","208","2020-12-22T02:00:05Z","Paul NGumah"
"805","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","PINS","13864","694","8","0","208","2020-12-22T02:00:05Z","Paul NGumah"
"806","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","HOME","13864","694","8","0","208","2020-12-22T02:00:05Z","Paul NGumah"
"807","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","JKS","13864","694","8","0","208","2020-12-22T02:00:05Z","Paul NGumah"
"808","THIS GROWTH STOCK IS RECOVERING🚀 BUY TOMORROW🔥🔥🔥","FSLY","13864","694","8","0","208","2020-12-22T02:00:05Z","Paul NGumah"
"809","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY NEXT WEEK🔥🔥🔥","AGCO","13010","592","11","0","130","2020-12-20T00:52:46Z","Paul NGumah"
"810","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY NEXT WEEK🔥🔥🔥","CHGG","13010","592","11","0","130","2020-12-20T00:52:46Z","Paul NGumah"
"811","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY NEXT WEEK🔥🔥🔥","HD","13010","592","11","0","130","2020-12-20T00:52:46Z","Paul NGumah"
"812","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY NEXT WEEK🔥🔥🔥","HYLN","13010","592","11","0","130","2020-12-20T00:52:46Z","Paul NGumah"
"813","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY NEXT WEEK🔥🔥🔥","PTON","13010","592","11","0","130","2020-12-20T00:52:46Z","Paul NGumah"
"814","THIS STOCK IS ABOUT TO GO PARABOLIC🚀 BUY NEXT WEEK🔥🔥🔥","LAZR","13010","592","11","0","130","2020-12-20T00:52:46Z","Paul NGumah"
"815","TOP 3 STOCKS TO BUY NOW🚀","ROKU","10551","476","3","0","285","2020-12-17T14:15:04Z","Paul NGumah"
"816","TOP 3 STOCKS TO BUY NOW🚀","DKNG","10551","476","3","0","285","2020-12-17T14:15:04Z","Paul NGumah"
"817","TOP 3 STOCKS TO BUY NOW🚀","OSTK","10551","476","3","0","285","2020-12-17T14:15:04Z","Paul NGumah"
"818","TOP 3 STOCKS TO BUY NOW🚀","MSFT","10551","476","3","0","285","2020-12-17T14:15:04Z","Paul NGumah"
"819","TOP 3 STOCKS TO BUY NOW🚀","SNE","10551","476","3","0","285","2020-12-17T14:15:04Z","Paul NGumah"
"820","TOP 3 STOCKS TO BUY NOW🚀","OTRK","10551","476","3","0","285","2020-12-17T14:15:04Z","Paul NGumah"
"821","TOP 3 STOCKS TO BUY NOW🚀","VRM","10551","476","3","0","285","2020-12-17T14:15:04Z","Paul NGumah"
"822","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","ROKU","13231","649","11","0","212","2020-12-17T01:27:19Z","Paul NGumah"
"823","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","WMT","13231","649","11","0","212","2020-12-17T01:27:19Z","Paul NGumah"
"824","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","GPS","13231","649","11","0","212","2020-12-17T01:27:19Z","Paul NGumah"
"825","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","BABA","13231","649","11","0","212","2020-12-17T01:27:19Z","Paul NGumah"
"826","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","PFE","13231","649","11","0","212","2020-12-17T01:27:19Z","Paul NGumah"
"827","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW🚀","ZM","13231","649","11","0","212","2020-12-17T01:27:19Z","Paul NGumah"
"828","THIS STOCK IS BREAKING OUT🚀 BUY NOW 🔥🔥🔥","SWBI","9559","497","3","0","248","2020-12-16T00:26:03Z","Paul NGumah"
"829","THIS STOCK IS BREAKING OUT🚀 BUY NOW 🔥🔥🔥","CHWY","9559","497","3","0","248","2020-12-16T00:26:03Z","Paul NGumah"
"830","THIS STOCK IS BREAKING OUT🚀 BUY NOW 🔥🔥🔥","ORCL","9559","497","3","0","248","2020-12-16T00:26:03Z","Paul NGumah"
"831","THIS STOCK IS BREAKING OUT🚀 BUY NOW 🔥🔥🔥","VRM","9559","497","3","0","248","2020-12-16T00:26:03Z","Paul NGumah"
"832","THIS STOCK IS BREAKING OUT🚀 BUY NOW 🔥🔥🔥","BIGC","9559","497","3","0","248","2020-12-16T00:26:03Z","Paul NGumah"
"833","THIS STOCK IS BREAKING OUT🚀 BUY NOW 🔥🔥🔥","APPN","9559","497","3","0","248","2020-12-16T00:26:03Z","Paul NGumah"
"834","THIS STOCK IS BREAKING OUT🚀 BUY NOW 🔥🔥🔥","HYLN","9559","497","3","0","248","2020-12-16T00:26:03Z","Paul NGumah"
"835","TOP 3 STOCKS TO BUY NOW🚀","RCL","9677","344","11","0","137","2020-12-14T14:16:10Z","Paul NGumah"
"836","TOP 3 STOCKS TO BUY NOW🚀","EA","9677","344","11","0","137","2020-12-14T14:16:10Z","Paul NGumah"
"837","TOP 3 STOCKS TO BUY NOW🚀","CRM","9677","344","11","0","137","2020-12-14T14:16:10Z","Paul NGumah"
"838","TOP 3 STOCKS TO BUY NOW🚀","GE","9677","344","11","0","137","2020-12-14T14:16:10Z","Paul NGumah"
"839","TOP 3 STOCKS TO BUY NOW🚀","FSR","9677","344","11","0","137","2020-12-14T14:16:10Z","Paul NGumah"
"840","TOP 3 STOCKS TO BUY NOW🚀","OXY","9677","344","11","0","137","2020-12-14T14:16:10Z","Paul NGumah"
"841","TOP 3 STOCKS TO BUY NOW🚀","DIS","9677","344","11","0","137","2020-12-14T14:16:10Z","Paul NGumah"
"842","THIS STOCK IS READY TO BREAKOUT🚀 BUY NEXT WEEK🔥🔥🔥","SNE","11032","528","8","0","143","2020-12-12T00:05:01Z","Paul NGumah"
"843","THIS STOCK IS READY TO BREAKOUT🚀 BUY NEXT WEEK🔥🔥🔥","DG","11032","528","8","0","143","2020-12-12T00:05:01Z","Paul NGumah"
"844","THIS STOCK IS READY TO BREAKOUT🚀 BUY NEXT WEEK🔥🔥🔥","OTRK","11032","528","8","0","143","2020-12-12T00:05:01Z","Paul NGumah"
"845","THIS STOCK IS READY TO BREAKOUT🚀 BUY NEXT WEEK🔥🔥🔥","GLSI","11032","528","8","0","143","2020-12-12T00:05:01Z","Paul NGumah"
"846","THIS STOCK IS READY TO BREAKOUT🚀 BUY NEXT WEEK🔥🔥🔥","VRM","11032","528","8","0","143","2020-12-12T00:05:01Z","Paul NGumah"
"847","THIS STOCK IS READY TO BREAKOUT🚀 BUY NEXT WEEK🔥🔥🔥","NET","11032","528","8","0","143","2020-12-12T00:05:01Z","Paul NGumah"
